gene_id,"Dharia
Control","Dharia
Compact","PTT1
Control","PTT1
Compact",category,Dharia_log2FC,Dharia_sig,PTT1_sig
Os10g0556100,0.6076470929148652,0.2303196471670932,0.8511787735176991,-1.6891455135996556,Cell wall responsive gene,-0.332026267128966,False,True
Os10g0573400,0.13295127378667163,-0.8235232523074225,1.5833668797817675,-0.8927949012610099,ABA responsive gene,-0.519226021502883,False,True
Os10g0575000,-0.22245454134003168,-0.3231610577747533,-1.086830519403994,1.6324461185188144,Jasmonate responsive gene,0.0061988798294317,False,True
Os11g0106700,-1.313035686487463,1.1975850572804456,0.7038920472263205,-0.5884414180192689,Mechano sensing gene,0.12155764903224,False,False
Os11g0137000,0.7593735571667783,-0.09911383237603301,0.933902731491596,-1.5941624562823407,Auxin responsive gene,-1.05440851119682,False,True
Os11g0186900,-0.5702160120837177,-0.8336620856532663,-0.29666607074956447,1.7005441684865472,Ethylene signalling gene,-0.322648258834813,False,True
Os11g0523800,0.27326979134741236,0.9163308582201917,-1.6852329285435566,0.4956322789759524,Auxin responsive gene,0.166653292473533,False,True
Os11g0539200,0.7360856730574457,-0.052337420503848896,0.9273151503678471,-1.6110634029214455,Cell wall responsive gene,-0.926419153920904,False,True
Os11g0572700,-0.8222844124982462,0.7078448756737523,-1.1294258764941256,1.2438654133186196,Ethylene signalling gene,0.763087348586727,True,True
Os11g0593000,-0.8363086640084534,-0.5537916470949764,-0.3118543068098597,1.7019546179132896,Mechano sensing gene,0.108365841991265,False,True
Os11g0658700,1.198263612869971,-0.05782937589309625,-1.5475924181868455,0.40715818120997044,Jasmonate responsive gene,-1.79048187332037,False,False
Os12g0106000,1.0941490233792766,0.330499812421149,0.20386214496623886,-1.6285109807666405,Mechano sensing gene,-0.148324816643621,False,False
Os12g0133800,0.8545409411414603,-0.015729119949129726,0.7884247354409153,-1.6272365566332438,Auxin responsive gene,-0.989262497759803,False,True
Os12g0479400,-0.4154739125892443,1.2005659210958581,-1.4118198060726583,0.6267277975660569,Auxin responsive gene,0.488528407489136,False,True
Os12g0586100,-0.9200099923860791,-1.0039915858379291,0.5781443882456448,1.3458571899783707,ABA responsive gene,-0.0291710677065564,False,False
Os12g0601400,0.9708049348685744,0.45598115725549687,0.24362306830684366,-1.6704091604309168,Auxin responsive gene,-0.49633872214635,False,True
Os12g0613700,1.2968239294506316,-0.27034240416391875,0.4136709158993338,-1.4401524411860374,Auxin responsive gene,-0.276987407492834,False,True
Os12g0617400,-1.3478502371839582,-0.08424209155004114,-0.042491504152182474,1.4745838328861829,ABA responsive gene,1.65568774160769,False,True
Os08g0529000,-0.9218331722603218,-0.9218331722603218,0.3737025262999417,1.4699638182207022,Auxin responsive gene,0.0,False,False
