"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os03g0608000",605.713731610123,-2.66415559591989,0.668080730168145,-3.98777494338051,6.66958882574858e-05,0.00291637647974675
"Os03g0713600",1095.88715169732,-0.751156251157431,0.18844779990618,-3.986017621492,6.71915239343682e-05,0.00292850293156634
"Os11g0130800",284.316808610035,-1.06954169152277,0.268464745351394,-3.98391859654734,6.7788101606898e-05,0.00294362207998535
"Os10g0335000",65.6868177082982,-6.63558144565961,1.67028803623128,-3.97271686183639,7.10574938802294e-05,0.00303487809520596
"Os03g0755100",5704.10467854373,-0.462195346132228,0.116579682593404,-3.96463033566691,7.35097740903001e-05,0.00309567419445041
"Os04g0506800",741.310261735058,-1.65470306225123,0.417763931856506,-3.96085668501318,7.46813472917835e-05,0.00312404522612746
"Os02g0234450",271.496530882994,-1.9288910262028,0.487318290945275,-3.95817489727553,7.55246488311628e-05,0.00314882584885939
"Os11g0282900",96.4833961941142,-2.76028097156086,0.699780918452634,-3.94449305314645,7.996897167399e-05,0.00327863492640557
"Os08g0459600",5119.19871894993,-0.626082269307835,0.15879218355174,-3.942777631141,8.05433281554309e-05,0.00329243809995628
"Os11g0516100",1286.95488740755,-0.584159554935248,0.148392834557227,-3.93657521724856,8.26527219230269e-05,0.00336769588887346
"Os04g0683700",13552.7354997263,-0.493619125206617,0.125406443563455,-3.93615440467257,8.27977123352577e-05,0.00336813578914527
"Os01g0232000",107.126803493989,-3.22059636546009,0.818873023427393,-3.93296185528287,8.39055565924023e-05,0.00340767890762574
"Os03g0116000",980.50786254871,-0.572486714132434,0.145802393437953,-3.92645621675655,8.6206575683455e-05,0.00347356663486806
"Os02g0208500",593.109028290037,-1.63367146929241,0.416787959220847,-3.91967050186966,8.86701126911474e-05,0.00356084985349617
"Os05g0119000",1681.26348069558,-1.16583159894982,0.297516434240467,-3.91854521222025,8.9085020867534e-05,0.00357179702676396
"Os02g0622400",12437.5120660668,-0.365936261892049,0.0934170331165638,-3.91723275385381,8.95712573950905e-05,0.00357985507859773
"Os12g0561000",14397.1774211412,-0.416445270386465,0.106310046878463,-3.91727106340718,8.95570291088802e-05,0.00357985507859773
"Os07g0176600",707.559978706886,-1.58237617936637,0.404047049849533,-3.9163166268771,8.99121465672849e-05,0.00358207137570204
"Os09g0316000",998.37093534295,-2.23515534174509,0.575461630687717,-3.88410837934395,0.000102706089740969,0.00399043366317118
"Os02g0327500",790.572075882777,-1.05786088001892,0.272852654092014,-3.8770408282786,0.000105734620470949,0.00408282036800052
"Os11g0151200",721.669539743632,-1.57357231770796,0.406885580296831,-3.86735827934725,0.000110020728423523,0.00421589353084274
"Os03g0356700",11745.3236207635,-0.459672887248656,0.11916460695169,-3.85746153163589,0.000114570703597602,0.00434647358275104
"Os05g0466900",1291.86435052298,-0.825889869801992,0.214107692258476,-3.85735730038582,0.00011461955446918,0.00434647358275104
"Os06g0621900",891.663041077536,-0.996531357052061,0.258692138290498,-3.85219034346148,0.000117065966922708,0.00443173258490656
"Os04g0621900",238.859719031708,-6.25577953093118,1.62507143147368,-3.84954126309277,0.000118339247627356,0.0044664613175925
"Os01g0972200",3595.34872891204,-1.24999811839173,0.325411214474832,-3.84128777002678,0.000122390528796988,0.00457806241769835
"Os09g0237600",4077.7525611934,-0.404300786130353,0.105297724525622,-3.83959661001007,0.000123236628690613,0.00460102257154882
"Os01g0652100",771.173901006019,-1.0581712545517,0.275775213750166,-3.83707890263966,0.000124506477570785,0.00462601386352407
"Os07g0201100",12185.0853761982,-0.466927259152958,0.122209530637243,-3.8207106820412,0.00013306767815879,0.00490435485184649
"Os07g0557200",861.463360050384,-1.17019276537068,0.306545515695195,-3.81735404844162,0.000134890534642722,0.00495698027671694
"Os06g0203200",574.732025815263,-1.17102854126205,0.307450861243087,-3.80883155287757,0.000139625032885353,0.00510108981133838
"Os03g0299600",6976.54151557241,-0.453789346081741,0.119405436723812,-3.80040774132728,0.000144458194548362,0.00525471916662223
"Os07g0233200",140.278886576691,-1.62292888125988,0.427425204864113,-3.79698918732656,0.00014646417533064,0.00530462386237192
"Os03g0132000",2751.5776838217,-0.555018517474579,0.146953531970367,-3.7768300634414,0.000158837025095622,0.00569521498982144
"Os04g0609500",469.742733940013,-2.64885912294277,0.704219519379699,-3.76141110839412,0.000168957467177516,0.00599810957381678
"Os02g0153000",1274.44383072212,-1.01286636749669,0.270670329518627,-3.74206648101409,0.000182513213304509,0.00634473565198043
"Os01g0594300",1841.11958999386,-1.68490624777724,0.450323702591052,-3.74154466683122,0.000182892662664932,0.00634913269740957
"Os12g0111750",20.1851047417557,-6.72920159950557,1.80107101355325,-3.73622225268611,0.000186805573164693,0.00644423779684056
"Os07g0533600",106.681747945579,-1.73602466437099,0.466565778914676,-3.72085725706101,0.000198547646403921,0.0067525032209919
"Os05g0438500",841.204739974018,-1.95653718515064,0.52609577524871,-3.71897528396933,0.00020003262154841,0.00677546392475511
"Os01g0914000",1830.7034650552,-0.760111870692021,0.204705347756067,-3.71319987007761,0.000204655133233165,0.00690003386762366
"Os06g0157000",6029.07106163994,-0.601847830278514,0.162079210822052,-3.71329442700266,0.000204578650594258,0.00690003386762366
"Os03g0758950",67.7619534647727,-2.94597046312469,0.793747267581891,-3.71147162761194,0.000206057767569401,0.00691905435125213
"Os01g0633500",21.4475435493691,-7.05074233769302,1.90035769757888,-3.71021852710988,0.00020708042038393,0.00692078757818408
"Os01g0764000",139206.929852048,-0.778904409098544,0.211157975113582,-3.68872834985072,0.000225377695043511,0.00747259546617845
"Os09g0373000",7137.62238875869,-0.412547849426121,0.111884990875354,-3.68724925656669,0.000226691284748989,0.00750623292337054
"Os02g0150300",1970.03842024726,-0.773168803628966,0.210036939138576,-3.68110869830783,0.000232221971369866,0.00765905290330127
"Os03g0759600",261.51110507107,-2.37010520393033,0.644282070350543,-3.678676332931,0.000234447571820796,0.00771218821117978
"Os03g0237000",11971.244109721,-0.490529073718619,0.13352012554451,-3.67382124393746,0.000238949928978643,0.007829509487513
"Os09g0127800",5615.98193371409,-0.431238578611928,0.117539236062804,-3.6688904323107,0.000243605447652388,0.00796782583379349
"Os03g0127500",144.951681569123,-1.79598064378081,0.489588723872926,-3.66834560562094,0.000244125044251479,0.00796787319332622
