gene_id,category,v3_Dharia_log2FC,v3_Dharia_padj,v3_Dharia_sig,v4_Dharia_log2FC,v4_Dharia_padj,v4_Dharia_sig,v3_PTT1_log2FC,v3_PTT1_padj,v3_PTT1_sig,v4_PTT1_log2FC,v4_PTT1_padj,v4_PTT1_sig,Dharia_status,PTT1_status
Os12g0601400,Auxin responsive gene,-0.49633872214635,0.672966190824972,False,-0.254170426973405,1.0,False,-1.76545245255268,1.8547330612248e-06,True,-1.75699249724531,6.7085182865792e-06,True,never sig,sig in both
Os06g0597000,Auxin responsive gene,-0.241560219557384,0.678846490199497,False,-0.131784911018925,1.0,False,-1.08702908459905,2.11703526482686e-09,True,-1.07793500963668,1.16478641565342e-08,True,never sig,sig in both
Os12g0133800,Auxin responsive gene,-0.989262497759803,0.42424361844906,False,-0.667981485808652,0.933070524990536,False,-3.05140296099639,2.21178323064589e-09,True,-3.04367667293902,5.07741286250086e-08,True,never sig,sig in both
Os03g0742900,Auxin responsive gene,-0.665828395498804,0.303725666897138,False,-0.301680290597382,1.0,False,-1.46874977972613,2.8733840325425e-07,True,-1.46009629173527,9.42881164021692e-06,True,never sig,sig in both
Os03g0633500,Auxin responsive gene,-0.610925505104081,0.628542748280973,False,-0.325649248567812,1.0,False,-1.95476411284886,3.29101122858131e-06,True,-1.94632563633903,6.43239868660509e-06,True,never sig,sig in both
Os11g0137000,Auxin responsive gene,-1.05440851119682,0.354677637405718,False,-0.780132468586253,0.839659612759341,False,-3.22545306417527,4.02612803445986e-11,True,-3.21730848880238,1.69414368936582e-09,True,never sig,sig in both
Os01g0802700,Auxin responsive gene,0.374962443172959,0.867905511465683,False,-0.0674658502878584,1.0,False,-0.877632990043039,0.112100372659857,False,-0.869510476490633,0.163566682240304,False,never sig,never sig
Os04g0608300,Auxin responsive gene,0.422545074701583,0.722990405736873,False,0.722600377630849,0.637231729915801,False,-1.02897964844802,0.0044872742131379,True,-1.01999031482294,0.0104828419311256,True,never sig,sig in both
Os02g0805100,Auxin responsive gene,0.108680540033765,0.943781523638379,False,-0.54354860822779,0.844044185075128,False,-0.0215687431628292,0.964757638334428,False,-0.0119644637283464,0.998216629707222,False,never sig,never sig
Os02g0817600,Auxin responsive gene,0.13040159627266,0.828116026323114,False,0.199635101440964,0.89046241972219,False,0.190926763445775,0.243381746266148,False,0.199556776888865,0.220322935069885,False,never sig,never sig
Os01g0231000,Auxin responsive gene,-0.447747936236279,0.0488773587228916,True,-0.213644463058479,0.915343797746269,False,-0.324307018907759,0.011445360805633,True,-0.315529378210031,0.0725257920969681,True,lost in v4 (DC3/DN3 added back),sig in both
Os05g0230700,Auxin responsive gene,-0.426377310100929,0.0490949576570256,True,-0.365649949260635,0.361788241340255,False,-0.0468260287663882,0.75514471030382,False,-0.037875038292731,0.861030037522097,False,lost in v4 (DC3/DN3 added back),never sig
Os03g0179950,Jasmonate responsive gene,-0.965527827631919,0.320352097092801,False,0.358140084560078,1.0,False,-0.713068386331548,0.114150736130559,False,-0.706730986187893,0.366009478019048,False,never sig,never sig
Os04g0653000,Jasmonate responsive gene,-0.628575313315867,0.106330798553934,False,-0.0719722463020087,1.0,False,-0.834448579415069,3.51005908560442e-05,True,-0.82596899578021,0.0130166093595925,True,never sig,sig in both
Os09g0439200,Jasmonate responsive gene,-1.00441407553062,0.23541212744206,False,-0.433202985943947,1.0,False,-0.940238026149753,0.0206592467650842,True,-0.93228588310609,0.0580334277985442,True,never sig,sig in both
Os07g0153000,Jasmonate responsive gene,0.442311545096787,,False,-2.34670925207499,1.0,False,-3.16372349700312,0.290865695405927,False,-3.15585249131714,0.303037813127188,False,never sig,never sig
Os03g0181100,Jasmonate responsive gene,0.226449281525319,0.961727811088207,False,0.118275590118775,1.0,False,-0.817802837391456,0.249466020185067,False,-0.809546958376372,0.247107841313261,False,never sig,never sig
