transcript_id,DC1,DC2,DN1,DN2,PC1,PC2,PC3,PC4,PN3,PNC1,PNC2
Os07t0171100-01,40,46,20,9,102,76,34,109,0,0,19
Os07t0171100-02,949,759,238,250,1795,1723,490,3010,214,208,165
Os07t0171200-01,0,0,0,0,0,0,0,0,0,0,0
Os07t0171200-02,1516,1646,1158,1056,1178,1271,1543,1446,1432,1696,1835
Os07t0171300-01,6462,7129,5674,5527,6417,6658,6019,5852,4582,6219,6207
Os07t0171350-00,2,0,3,0,0,0,3,3,0,0,0
Os07t0172200-01,2936,2925,2008,1980,3027,2898,2852,2400,1527,2364,2326
Os07t0172500-01,2423,2744,1858,2206,1923,2018,2097,2294,2489,3285,2333
Os07t0172600-01,330,312,237,241,413,388,239,505,119,212,237
Os07t0172900-01,1253,1436,1369,1313,1748,1657,1294,1610,878,838,1098
Os07t0172900-02,369,359,287,204,253,311,244,377,253,525,331
Os07t0173100-00,867,822,642,772,1207,1201,1627,1745,608,1096,802
Os07t0173200-03,0,0,0,0,0,0,0,0,0,15,0
Os07t0173200-02,7770,8374,5160,5710,10192,12034,10423,9738,3895,6067,6104
Os07t0173300-01,3048,3201,3018,2656,3746,4432,3136,2569,1536,2396,2252
Os07t0174400-00,519,539,575,559,124,83,112,350,247,272,479
Os07t0174700-00,153,215,83,101,158,173,182,124,74,58,71
Os07t0173601-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0173850-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0173501-00,3954,3677,3070,4460,2290,1939,2285,4008,3215,3853,4680
Os07t0173700-00,3996,3881,2979,3564,1800,1999,2078,2436,4100,4858,3995
Os07t0174200-00,1647,1751,1487,1697,887,781,1150,1705,2035,2405,1990
Os07t0175000-00,37,47,60,49,28,26,36,42,32,47,18
Os07t0174900-00,351,365,209,179,170,141,202,327,262,315,309
Os07t0175100-01,861,938,1102,1019,1345,1217,1295,1416,895,1408,1349
Os07t0175200-01,397,600,356,557,336,322,270,521,437,464,450
Os07t0175300-01,530,372,275,172,291,305,240,245,161,329,343
Os07t0175400-00,0,0,0,0,0,0,0,0,5,0,4
Os07t0175500-00,470,714,433,246,351,391,454,670,386,361,557
Os07t0175600-01,5303,4590,5546,5649,1758,1894,2374,4309,4374,5089,6214
Os07t0175700-01,169,230,168,105,297,281,271,255,165,108,180
Os07t0175900-01,2751,3252,2501,3287,1053,1381,1142,1814,1759,2308,2313
Os07t0176200-01,6194,7333,3747,3952,7383,7260,6096,6003,2532,3153,3607
Os07t0176300-01,639,756,655,495,1005,986,585,385,267,206,270
Os07t0176200-02,753,170,53,325,133,193,76,182,58,986,371
Os07t0176500-01,3319,3597,2539,2367,3375,3617,3331,3066,2002,2955,3165
Os07t0176400-00,3779,3694,2540,2642,3601,3256,3482,3120,1656,2138,3088
Os07t0176600-01,509,444,1124,1137,123,206,200,317,1145,880,1221
Os07t0176900-02,0,21,0,0,0,31,0,0,13,19,0
Os07t0176900-01,4190,4177,3289,3350,3539,3373,3065,5828,3003,4400,3784
Os07t0177000-00,91,42,74,99,75,30,61,97,50,38,64
Os07t0176966-01,720,633,545,455,498,509,539,586,393,568,590
Os07t0177100-02,0,11,7,7,36,10,4,1,0,0,3
Os07t0177100-03,1521,1856,1452,1396,2402,2343,1811,1815,1144,1551,1642
Os07t0177100-01,16,16,6,0,12,27,25,27,0,0,15
Os07t0177200-01,8,0,7,0,0,0,0,8,0,0,10
Os07t0177300-01,3012,3058,2677,2675,3357,3802,2995,3023,1958,2172,2739
Os07t0178100-01,5385,5774,5311,5559,4473,4682,4102,5338,3700,5187,5383
Os07t0178600-01,152,274,123,143,322,350,336,373,258,300,225
Os07t0178700-01,558,273,176,130,81,46,8,32,64,47,25
Os07t0178800-01,284,159,90,99,187,104,69,274,75,105,106
Os07t0178900-01,2743,2615,1959,2161,1863,1940,1923,2115,1613,2633,2574
Os07t0179000-01,379,468,336,431,482,557,269,80,123,329,255
Os07t0179000-02,253,249,293,128,312,274,189,571,110,180,185
Os07t0179300-00,36,66,23,32,39,39,34,23,6,12,5
Os07t0179200-01,2288,2523,1546,1983,1373,1694,1616,1802,1460,1981,1674
Os07t0179400-01,719,801,527,520,1595,1710,1401,1262,541,698,546
Os07t0179500-00,500,491,357,223,784,888,472,565,163,438,260
Os07t0180000-01,99,57,55,97,45,46,20,35,19,16,53
Os07t0180100-00,13,23,5,0,0,0,0,0,0,0,0
Os07t0180300-01,714,476,92,116,1302,1095,825,790,61,68,75
Os07t0180700-01,1575,1329,575,521,4770,5024,1985,2094,303,589,452
Os07t0180800-00,150,247,86,143,344,217,169,247,155,198,197
Os07t0180900-01,27628,27768,23929,28506,11418,12737,13657,20003,22651,28597,27859
Os07t0181200-00,164,234,128,123,0,0,0,0,0,0,0
Os07t0181000-01,0,10,8,0,0,0,0,0,0,0,0
Os07t0181000-02,0,0,0,0,0,0,0,0,0,0,0
Os07t0181000-05,5090,5166,4001,4421,2881,2840,2637,3833,3247,4340,4419
Os07t0181500-01,3059,2892,2942,2007,3217,3289,2550,2275,1398,2723,2446
Os07t0186400-01,1834,1870,1597,1636,2172,2272,2156,2263,1616,2060,1721
Os07t0186500-01,529,420,436,422,544,579,502,438,316,416,312
Os07t0187000-01,121,120,111,147,156,169,126,130,62,69,71
Os07t0187400-00,1316,1287,500,658,1743,1280,735,1568,353,457,484
Os07t0187200-02,6682,6735,4712,4611,7977,8572,7947,7969,5212,6964,6298
Os07t0187200-01,87,74,102,39,376,274,198,225,105,67,151
Os07t0187300-02,480,485,524,130,254,335,413,244,192,475,608
Os07t0187300-01,1315,1452,1264,1404,2368,2248,1975,1881,1024,1278,1772
Os07t0182900-02,0,2082,1325,2092,1226,1507,171,1672,0,3116,2953
Os07t0182900-03,0,425,5,0,0,0,0,0,0,0,0
Os07t0182900-05,0,0,0,0,0,0,0,0,0,0,0
Os07t0182900-01,0,0,0,0,0,0,1,0,0,66,0
Os07t0183050-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0183100-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0183200-01,0,0,0,0,0,0,0,0,0,0,0
Os07t0183350-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0183700-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0184633-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0181700-01,847,1075,639,574,2488,2514,1752,1045,453,728,673
Os07t0181800-01,4579,5314,3995,4163,4498,4293,4109,5230,3306,4325,4154
Os07t0182000-01,367,465,164,242,713,675,779,411,180,204,152
Os07t0182100-01,4664,5739,3301,3729,9138,8908,10350,7688,2934,4074,4747
Os07t0182200-01,1391,1299,1166,1006,1203,1124,1212,1258,906,1072,1061
Os07t0182400-01,3427,3013,2705,2875,1208,1248,1006,2890,2162,2627,2769
Os07t0182601-00,3,0,0,0,0,0,0,0,0,0,5
Os07t0182900-04,1798,183,761,150,418,523,5,364,1035,0,272
Os07t0182900-06,111,77,41,59,68,66,1623,302,590,0,130
Os07t0184200-01,4,0,0,0,0,0,0,0,0,0,0
Os07t0184300-01,2829,3125,3095,3430,1075,1158,1445,2086,3089,3829,2674
Os07t0184500-01,1110,1155,586,606,735,570,493,509,267,584,300
Os07t0184800-01,10963,10800,6529,9385,3142,3411,3823,6672,6533,9132,8698
Os07t0184850-00,131,69,81,60,27,61,28,48,68,60,60
Os07t0184900-01,1696,1866,1224,1483,1410,1465,1402,1553,1281,1813,2056
Os07t0184900-02,15,44,36,14,37,54,23,15,1,17,17
Os07t0184900-03,201,308,177,257,330,375,231,366,356,152,194
Os07t0184950-00,91,52,68,15,67,71,52,26,15,33,56
Os07t0185000-01,786,737,686,819,818,914,1114,698,542,1073,567
Os07t0185000-02,622,781,552,204,994,1237,764,785,126,113,514
Os07t0185100-01,41,10,4,5,47,19,32,18,10,7,16
Os07t0185200-01,5839,5593,3509,4044,5422,5689,3979,5087,2438,3098,3616
Os07t0185200-02,14,34,0,0,35,61,13,29,0,0,0
Os07t0185300-01,931,787,746,692,857,910,689,1151,591,787,820
Os07t0185432-00,3438,3297,3405,3422,3465,3502,2864,3546,3251,3066,3907
Os07t0185500-01,814,662,1210,1043,730,627,684,774,1305,1043,1118
Os07t0185700-01,976,1346,897,564,2529,2339,2008,969,456,929,1017
Os07t0185800-01,2028,2403,1706,1612,2805,2695,2375,2575,1523,2098,2045
Os07t0185900-01,11340,14352,13053,13831,25697,21361,23291,23154,11418,15334,14559
Os07t0186000-02,17347,23255,10499,7902,85853,77544,77215,48992,14243,24085,22869
Os07t0187900-01,637,442,384,396,1233,1071,1274,1383,448,750,1010
Os07t0188233-01,22,13,6,3,17,19,19,19,10,2,19
Os07t0188233-02,185,228,56,118,189,226,148,333,74,84,91
Os07t0187700-01,5949,6069,5444,4792,9066,7802,6624,7740,3688,5307,5090
Os07t0188249-00,22,19,10,24,39,45,13,13,21,19,6
Os07t0188266-00,120,200,79,160,109,90,65,158,123,67,123
Os07t0188700-03,0,0,0,21,0,0,0,0,0,0,0
Os07t0188700-01,254,215,124,102,100,76,169,143,64,57,139
Os07t0188700-02,1,0,6,31,2,3,3,6,3,52,5
Os07t0188800-01,22862,23205,17145,16267,34630,33037,31801,29582,25296,35315,35665
Os07t0190000-01,59,56,52,9,2857,1838,3820,2178,212,370,1038
Os07t0190600-01,15,30,0,15,0,0,0,0,0,0,0
Os07t0189700-01,921,648,492,508,287,283,180,698,328,448,271
Os07t0189800-01,3782,2818,2213,2549,3119,3032,1604,3867,1277,2085,2038
Os07t0190800-01,1198,809,741,416,4743,5241,5603,2611,483,656,658
Os07t0190900-01,1638,1807,1370,1257,3290,3330,2399,2024,666,1035,1391
Os07t0191000-01,2189,2451,2082,2140,2224,2119,1943,2286,2231,2955,2937
Os07t0191200-01,3269,3483,4374,3625,2200,2339,1939,4087,5232,5224,6089
Os07t0191301-00,783,719,254,406,0,0,0,0,16,0,8
Os07t0191500-01,159,184,62,63,156,136,90,239,42,92,44
Os07t0191625-00,9,10,3,0,55,9,13,16,38,20,6
Os07t0191600-04,36,19,19,0,0,29,75,0,0,0,15
Os07t0191650-00,392,448,423,264,610,584,426,384,462,521,480
Os07t0191801-01,0,0,7,1,16,5,2,1,0,0,0
Os07t0191700-01,4344,5183,2991,3513,4555,5048,3899,3652,1929,2656,3072
Os07t0192000-01,1349,2192,467,656,3312,3610,4002,4204,834,1322,1915
Os07t0192800-01,0,8,9,0,0,0,0,0,15,0,0
Os07t0192300-02,2189,2091,1625,1852,1131,1169,1286,1479,1143,1828,1514
Os07t0192300-01,22,17,19,40,548,463,284,221,148,260,119
Os07t0192900-01,3769,3977,2661,2755,3464,3827,3314,3399,1718,3430,2827
Os07t0193200-00,60,12,37,22,5,18,0,26,16,0,29
Os07t0193100-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0193000-01,1804,1860,1878,2313,1185,1141,1071,1355,822,911,1501
Os07t0193600-01,4771,4963,3831,3763,5459,5915,4539,4666,2681,4134,3999
Os07t0193701-00,2,0,0,0,0,2,0,0,0,0,0
Os07t0193800-01,255,343,295,339,117,164,164,372,615,638,620
Os07t0194100-01,318,416,130,94,1335,1079,851,375,245,525,441
Os07t0194300-01,178,204,112,149,22,25,21,52,69,88,134
Os07t0194400-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0194351-01,144,170,219,211,216,231,176,306,249,321,343
Os07t0194500-01,272,536,132,119,121,215,143,194,128,207,161
Os07t0194550-00,10,20,0,9,6,9,15,3,3,0,6
Os07t0194000-01,13172,12661,11784,11940,11327,11121,10670,12010,11068,12416,12379
Os07t0194800-01,0,4,14,0,0,0,4,0,0,26,5
Os07t0194800-02,844,828,1066,1079,457,645,554,880,1090,996,1265
Os07t0195200-01,569,637,521,469,711,826,543,523,236,387,363
Os07t0195100-01,3953,4013,3536,3349,4220,4173,4399,4228,2700,3428,3374
Os07t0195300-00,201,231,173,168,16,22,4,150,40,5,23
Os07t0195350-01,9,4,0,3,48,46,35,47,1,0,8
Os07t0195400-01,3445,3386,3553,3402,3073,2935,2440,2923,1943,3073,2681
Os07t0196100-01,572,693,554,629,867,796,773,776,595,569,625
Os07t0196200-01,298,213,62,104,428,434,146,676,51,144,181
Os07t0196300-01,2284,1341,557,733,1422,1550,834,648,225,408,528
Os07t0196900-01,4270,3222,2538,2122,2873,2989,2073,2989,1434,1699,1939
Os07t0197300-01,0,42,17,29,5,0,0,0,12,36,35
Os07t0197400-01,23,31,24,30,14,11,13,19,15,16,41
Os07t0197100-01,822,728,577,810,69,64,83,87,335,256,278
Os07t0198300-01,926,1006,978,779,423,639,479,382,253,373,479
Os07t0199000-01,92,143,80,107,21,44,16,15,6,0,11
Os07t0199350-00,81,36,49,103,130,133,112,170,50,68,136
Os07t0200500-00,113,229,113,139,50,42,18,41,41,16,19
Os07t0200000-01,2340,2573,2634,2822,1419,1564,1197,1667,1455,1698,2070
Os07t0200900-01,121,112,86,133,0,0,0,0,0,0,0
Os07t0200700-01,2573,2501,1731,1594,2817,2757,2534,1805,803,1439,1224
Os07t0201300-00,307,135,209,337,112,117,131,156,86,180,231
Os07t0201500-00,152,41,35,45,23,49,13,67,19,65,20
Os07t0201800-00,37,10,12,0,14,7,20,20,22,0,17
Os07t0202000-00,235,183,243,275,34,17,86,168,165,208,226
Os07t0201100-01,13260,13705,14543,14942,10328,10665,9227,10930,10331,11873,14737
Os07t0202100-01,7602,9360,7967,8361,7586,7975,7553,7840,6101,8672,9308
Os07t0202300-01,2833,3002,3150,3161,3399,3089,2674,3390,2588,4113,3540
Os07t0202900-01,3180,3378,3135,3221,2670,2552,2219,2915,2276,3534,3574
Os07t0203300-01,6812,8139,5676,6993,5607,5987,4698,5658,4276,7708,7067
Os07t0203900-00,85,194,94,120,101,187,127,116,77,146,98
Os07t0203925-00,50,45,29,20,62,74,48,35,36,0,46
Os07t0203950-00,118,105,87,66,73,63,113,84,94,129,178
Os07t0204000-01,105,83,216,150,31,30,23,21,70,64,129
Os07t0203700-01,3996,4419,3006,3309,6179,7053,4913,4338,2171,3248,3243
Os07t0204100-01,1064,931,750,498,3129,2850,1768,1936,706,1208,1156
Os07t0204250-00,10,30,15,10,70,57,23,29,10,18,12
Os07t0204400-00,1246,1138,3024,3309,157,161,156,395,785,688,775
Os07t0204500-01,2835,3513,3021,2568,4149,4204,3770,3366,1622,2518,2628
Os07t0204900-01,4636,4499,3240,2846,5400,4947,3819,5576,2798,3993,3592
Os07t0205000-03,84,48,7,6,8,9,0,27,2,8,17
Os07t0205000-01,533,662,559,503,935,1015,652,551,418,550,600
Os07t0205000-02,2129,2522,1501,1712,2255,2192,2783,2768,1595,2346,2170
Os07t0205350-00,0,0,3,0,4,4,0,0,0,0,0
Os07t0205200-01,602,669,479,523,974,1311,547,691,156,511,367
Os07t0205200-02,1981,1868,1313,1058,1408,1382,1442,1036,1196,1053,1173
Os07t0205500-01,955,1010,1177,1012,173,280,400,381,868,875,1079
Os07t0205900-01,15,0,0,0,0,4,0,0,0,0,0
Os07t0205700-01,1216,1314,799,873,2271,2380,1732,2301,775,1360,1246
Os07t0206300-02,10,12,17,5,23,12,29,29,4,18,12
Os07t0206300-01,204,284,203,269,276,314,369,338,203,249,409
Os07t0206400-01,11,0,0,8,0,0,0,0,0,5,0
Os07t0206600-01,23,67,11,8,77,62,54,0,0,0,0
Os07t0206650-00,7,0,0,0,0,0,0,0,0,0,0
Os07t0206850-00,0,0,0,3,0,0,0,0,0,0,0
Os07t0206900-01,3,13,3,3,0,0,0,0,0,0,0
Os07t0206750-01,674,607,560,412,794,822,567,335,115,157,273
Os07t0206800-00,1010,979,695,800,1527,1998,1559,1686,519,784,994
Os07t0206700-01,19400,20992,18029,21794,8924,9912,10505,13864,12612,15790,15972
Os07t0206700-02,545,685,764,640,1385,1895,1086,642,643,352,444
Os07t0207100-01,1332,1249,1124,1035,234,244,295,520,757,700,839
Os07t0207301-00,1881,1715,1377,2020,514,500,729,1236,961,1278,1470
Os07t0207400-01,4803,4871,4531,5420,1788,1941,1844,3401,3989,5803,4640
Os07t0207700-03,19,28,32,20,46,24,50,39,17,1,11
Os07t0207700-02,289,293,231,459,507,425,416,503,73,287,248
Os07t0207700-01,1622,1467,1291,1120,1612,1711,1380,1437,922,1344,1303
Os07t0208000-01,16456,16657,15012,18667,8818,8374,9379,14484,17304,20390,17231
Os07t0208050-00,5,7,9,4,67,62,56,46,25,54,38
Os07t0208100-01,204,322,109,147,381,398,384,220,235,310,161
Os07t0208600-01,249,175,260,242,298,244,218,328,97,306,265
Os07t0208700-00,6,0,6,6,17,0,0,0,0,0,23
Os07t0208900-02,431,360,433,766,158,229,206,358,402,482,813
Os07t0208900-01,38,236,30,0,0,0,26,111,309,256,0
Os07t0208950-00,1,1,4,2,2,2,2,1,0,0,0
Os07t0208533-00,0,0,5,13,5,2,6,0,18,0,13
Os07t0208500-01,31439,30770,33440,33869,10894,12749,10628,17631,17297,19524,24887
Os07t0208500-02,20,19,863,859,13,12,236,19,2629,2737,1329
Os07t0208566-00,2,7,2,3,4,0,0,0,0,0,2
Os07t0209700-01,35,25,5,12,139,81,121,141,119,80,94
Os07t0209100-01,1065,929,220,205,1736,1572,2758,2240,188,164,275
Os07t0209000-01,12731,11208,9812,11953,8384,9061,8564,10182,8107,9352,11142
Os07t0209800-01,1912,1904,1560,1641,2617,2718,2355,2225,1537,2197,2084
Os07t0210800-00,7,6,4,4,4,0,0,0,9,0,8
Os07t0210000-02,0,0,0,0,0,0,0,6,0,0,0
Os07t0210000-01,1116,1297,572,709,1544,1848,1408,1100,225,476,344
Os07t0210100-01,2367,3084,1701,1918,2626,2956,2147,2161,958,1151,1143
Os07t0211000-00,125,252,143,165,579,590,308,212,51,76,153
Os07t0211101-00,146,171,105,121,81,81,119,55,40,51,57
Os07t0211200-01,1982,1802,1470,1266,981,1097,1024,1221,1014,1325,1231
Os07t0211400-02,1458,1615,1051,1209,1249,1318,1316,972,497,1139,1153
Os07t0211400-01,73,52,104,29,228,220,84,270,507,185,181
Os07t0211700-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0211601-01,465,541,445,266,362,468,302,148,212,160,278
Os07t0211800-01,3215,3658,2831,3237,4176,4386,3669,4184,2365,3663,3734
Os07t0211800-02,477,322,660,336,805,703,817,419,500,393,164
Os07t0211900-01,1533,1773,1141,1206,1494,1502,1743,1063,830,1209,1134
Os07t0212200-01,393,350,18,70,919,779,467,1910,22,0,10
Os07t0212300-01,163,103,112,188,64,66,89,155,242,312,270
Os07t0212400-01,3947,4529,3062,2974,0,0,0,0,0,0,0
Os07t0213300-01,1569,1288,693,710,1005,1059,401,1039,217,318,338
Os07t0213300-02,2,3,2,1,12,22,4,13,2,1,6
Os07t0213400-01,1078,949,700,697,2915,2793,2484,2786,1660,2186,2155
Os07t0213500-01,230,146,148,191,2009,1919,1487,1464,492,737,601
Os07t0214100-01,1,0,0,0,0,0,0,0,0,0,0
Os07t0214300-01,23,23,25,5,7,34,11,56,11,0,51
Os07t0214600-01,6,0,0,3,11,5,0,5,0,0,0
Os07t0215200-01,7,7,12,0,1514,1717,1633,1815,1429,2250,1873
Os07t0215500-01,4,0,4,0,0,0,6,0,0,0,0
Os07t0217800-01,54,193,98,110,161,184,120,120,33,40,57
Os07t0221300-01,34,146,67,49,8,0,0,0,0,0,0
Os07t0220600-01,686,745,431,185,258,161,288,190,529,564,269
Os07t0220600-02,5518,5819,3015,3146,606,662,256,660,0,283,489
Os07t0222700-01,1334,1550,1350,1526,2270,1911,1799,2671,1979,2861,2466
Os07t0222300-01,10294,10218,7782,9945,6158,6348,6428,7994,7063,8375,8587
Os07t0222800-01,6412,5985,5028,7286,2777,2859,4022,5310,5048,7010,6388
Os07t0222900-01,422,388,237,430,131,143,113,411,140,242,152
Os07t0223001-01,268,318,221,147,176,217,101,173,117,132,63
Os07t0223733-00,0,0,0,0,5,0,0,0,0,0,0
Os07t0223700-00,392,534,461,397,452,443,351,339,148,249,412
Os07t0223100-01,20135,19844,16771,22205,14372,13393,13634,20609,19162,21752,21169
Os07t0223400-01,18600,18616,17196,22136,11390,11444,10818,18224,16434,20287,19562
Os07t0224066-00,0,2,7,6,5,2,4,2,16,6,8
Os07t0224000-00,7589,7537,6203,7282,2839,2948,3709,7001,9367,11172,9691
Os07t0224900-03,0,0,0,0,0,0,0,0,0,0,0
Os07t0224900-02,835,849,801,862,723,720,674,983,889,1227,1047
Os07t0225000-01,83,37,52,17,78,114,113,91,44,93,83
Os07t0225100-01,170,185,103,60,262,273,185,331,125,340,210
Os07t0225300-01,2235,1545,1378,2006,3909,3168,2938,2989,771,1010,1298
Os07t0227200-01,1008,1110,1213,887,986,1178,706,615,466,855,593
Os07t0227300-00,166,69,144,105,32,13,34,26,77,20,57
Os07t0227400-01,1700,1704,1312,1290,1809,1872,1475,1454,929,1390,1358
Os07t0227600-00,344,351,211,235,256,244,458,389,195,332,288
Os07t0227700-01,980,1248,735,881,1074,1247,964,1107,694,926,784
Os07t0228900-01,108,269,147,106,53,65,44,12,21,49,76
Os07t0227750-01,302,247,165,262,373,396,312,362,243,183,241
Os07t0227800-00,2183,1891,1252,1079,3301,3546,2699,2417,866,1137,1254
Os07t0229100-01,348,521,226,183,143,112,86,26,88,218,140
Os07t0229200-01,102,157,153,73,30,15,74,0,31,55,50
Os07t0229700-01,924,1007,769,826,111,186,234,545,460,693,556
Os07t0229800-02,117,209,239,52,240,417,134,274,168,312,314
Os07t0229800-01,242,126,53,175,198,0,137,314,80,19,0
Os07t0230500-00,68,57,58,91,29,17,40,93,67,42,86
Os07t0230600-00,130,98,132,76,223,291,414,284,49,89,78
Os07t0229900-01,10441,11377,9353,10785,5094,5172,5928,9672,12873,14745,13128
Os07t0229900-02,71,41,92,135,74,91,86,92,146,219,40
Os07t0230700-01,847,744,629,920,376,389,426,670,583,782,887
Os07t0231400-01,272,168,217,282,256,256,243,420,87,222,177
Os07t0231500-01,2424,2655,1281,1527,1855,1930,3127,1912,972,1987,1391
Os07t0231700-00,265,320,245,364,241,266,227,245,104,204,314
Os07t0231800-01,783,1130,104,222,3872,4602,3953,1905,114,276,307
Os07t0231900-01,255,297,232,169,135,183,204,165,186,259,152
Os07t0232200-01,2413,2354,2048,1929,3452,3665,2918,2835,1522,2266,2135
Os07t0232800-02,0,0,0,0,0,64,218,0,0,0,0
Os07t0232800-01,261,112,122,75,595,184,343,234,43,48,64
Os07t0232850-00,26,0,7,0,50,17,48,7,0,0,0
Os07t0232950-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0233000-00,0,1,0,5,0,0,0,0,3,6,0
Os07t0232900-01,310,457,254,260,1225,1294,1018,733,294,495,492
Os07t0235200-02,0,0,0,0,0,0,0,0,0,0,0
Os07t0235200-01,3,3,0,0,9,17,5,91,0,0,0
Os07t0233200-01,144,76,233,307,88,133,80,110,75,145,141
Os07t0233300-01,1838,2212,1418,1570,2197,2372,2264,2642,2120,2948,2511
Os07t0233300-02,9,58,16,26,48,74,22,37,17,29,17
Os07t0236700-01,5,0,9,6,61,34,32,27,0,0,13
Os07t0236300-01,0,0,0,0,0,0,0,0,0,0,0
Os07t0236200-01,196,190,194,152,0,0,0,0,0,0,0
Os07t0235800-01,9056,9358,6360,6922,5382,5853,5462,7092,4643,5881,6504
Os07t0236800-01,4701,4820,3963,4412,5492,5064,4920,5209,3206,4727,4704
Os07t0237100-00,1147,1435,892,1015,821,1010,990,1137,1123,1306,1223
Os07t0239000-00,31,19,6,26,14,0,0,5,0,0,0
Os07t0239200-01,220,133,159,248,78,63,82,118,81,167,137
Os07t0238700-01,849,1096,893,609,1710,2254,1470,1208,280,490,652
Os07t0238700-02,1099,1128,926,775,3332,3078,2706,1842,1595,2591,1858
Os07t0238800-01,460,631,478,451,538,544,437,662,417,663,459
Os07t0239500-01,175,294,208,140,304,187,178,176,195,216,244
Os07t0239400-01,10131,10205,8364,8036,11271,11264,10190,10174,7009,8942,9294
Os07t0239600-01,256,236,195,226,176,235,295,168,150,126,265
Os07t0240200-01,6,5,0,0,0,0,0,14,0,0,19
Os07t0240400-01,249,195,171,241,85,60,121,203,103,297,223
Os07t0240300-01,1697,2168,2411,1878,1897,1759,1166,1660,1386,2077,2091
Os07t0240600-01,26,23,29,50,41,34,33,35,82,39,58
Os07t0241050-00,156,156,83,128,45,34,45,148,176,274,172
Os07t0241751-00,0,0,0,0,18,33,58,0,0,0,0
Os07t0241500-01,1701,1468,914,697,1104,980,707,1078,764,1181,1468
Os07t0241600-00,148,110,79,85,77,81,38,91,46,75,89
Os07t0241700-00,493,778,497,331,1252,1334,1364,1200,374,372,490
Os07t0241800-01,858,729,489,452,1234,1228,1278,1200,290,441,427
Os07t0241866-00,9,7,9,0,20,13,40,48,0,0,0
Os07t0242400-01,1418,1444,1115,1304,1155,1261,1209,1226,912,1420,1248
Os07t0242700-00,15,7,5,9,25,13,10,13,0,0,0
Os07t0242600-01,760,570,514,423,1033,1137,846,818,198,349,356
Os07t0242900-00,7,0,0,4,0,0,0,0,0,0,9
Os07t0243100-01,1258,1283,1341,1552,903,722,968,1267,1378,1331,1573
Os07t0244250-00,0,0,0,0,0,0,0,0,0,0,0
Os07t0244200-01,4,0,0,0,0,0,0,17,0,0,8
Os07t0243150-01,603,525,63,162,247,159,120,644,41,52,36
Os07t0243200-01,854,1074,594,731,176,248,353,605,521,840,830
Os07t0244300-01,613,502,525,439,882,913,676,717,342,336,425
Os07t0244400-01,119,116,95,65,122,111,126,100,61,136,72
Os07t0245100-02,2164,2056,2558,3173,1288,1300,1531,3450,3788,3087,4021
Os07t0245100-01,66,57,209,171,205,199,110,322,104,164,175
Os07t0245200-01,1862,1662,1573,1451,1106,1479,903,990,575,807,1022
Os07t0246300-01,3656,4111,3873,4469,2788,2782,2628,3216,2817,3649,3750
Os07t0246600-01,972,1018,771,880,978,987,883,963,657,1128,946
Os07t0247100-01,1100,965,602,667,982,1110,622,1235,664,909,790
Os07t0248600-00,4,4,5,9,5,10,18,0,0,0,0
Os07t0246200-01,55358,49618,39638,48884,31233,34327,29765,42971,46002,48248,58721
Os07t0246200-03,1890,1979,943,2026,2143,1814,2039,1768,1573,1363,965
Os07t0248800-01,2151,2030,1505,1048,3601,4167,3129,3240,1420,2141,1913
Os07t0248900-01,500,886,456,370,1306,1430,821,712,165,279,366
Os07t0249100-02,661,929,621,539,910,1602,923,951,481,675,881
Os07t0249100-01,326,572,413,183,1001,627,588,280,101,345,129
Os07t0249200-01,1028,961,922,975,752,687,678,790,690,1092,1063
Os07t0249600-01,994,1212,850,1035,1239,1178,1128,922,703,1199,1058
Os07t0249900-01,50,0,31,70,105,66,90,47,0,0,0
Os07t0249700-01,2811,2925,1486,1470,4772,5021,4385,4065,1531,2819,2346
Os07t0249800-01,2,0,0,0,0,0,8,21,0,2,5
Os07t0250501-00,70,44,130,101,23,7,2,34,61,56,81
Os07t0250300-01,1087,951,714,974,883,750,1173,1265,842,1071,966
Os07t0250300-02,410,604,669,479,1201,1121,568,777,316,276,374
Os07t0250900-01,361,272,222,491,81,54,99,167,240,127,248
Os07t0251500-00,0,0,0,13,0,0,0,0,0,0,0
Os07t0251200-01,238,202,178,212,516,463,499,536,306,253,271
Os07t0251900-01,9,27,0,0,9,10,24,57,0,54,41
Os07t0252000-01,2923,3019,2527,2251,3722,3428,3292,2703,1711,2828,2900
